id,date,country,store,product,num_sold
107230,06/04/2013,Italy,Premium Sticker Mart,Holographic Goose,195
107231,06/04/2013,Italy,Premium Sticker Mart,Kaggle,1473
107232,06/04/2013,Italy,Premium Sticker Mart,Kaggle Tiers,1129
107233,06/04/2013,Italy,Premium Sticker Mart,Kerneler,508
107234,06/04/2013,Italy,Premium Sticker Mart,Kerneler Dark Mode,888
107235,06/04/2013,Kenya,Discount Stickers,Holographic Goose,
107236,06/04/2013,Kenya,Discount Stickers,Kaggle,20
107237,06/04/2013,Kenya,Discount Stickers,Kaggle Tiers,15
107238,06/04/2013,Kenya,Discount Stickers,Kerneler,8
107239,06/04/2013,Kenya,Discount Stickers,Kerneler Dark Mode,12
107240,06/04/2013,Kenya,Stickers for Less,Holographic Goose,5
107241,06/04/2013,Kenya,Stickers for Less,Kaggle,43
107242,06/04/2013,Kenya,Stickers for Less,Kaggle Tiers,32
107243,06/04/2013,Kenya,Stickers for Less,Kerneler,15
107244,06/04/2013,Kenya,Stickers for Less,Kerneler Dark Mode,27
107245,06/04/2013,Kenya,Premium Sticker Mart,Holographic Goose,6
107246,06/04/2013,Kenya,Premium Sticker Mart,Kaggle,49
107247,06/04/2013,Kenya,Premium Sticker Mart,Kaggle Tiers,41
107248,06/04/2013,Kenya,Premium Sticker Mart,Kerneler,18
107249,06/04/2013,Kenya,Premium Sticker Mart,Kerneler Dark Mode,31
107250,06/04/2013,Norway,Discount Stickers,Holographic Goose,251
107251,06/04/2013,Norway,Discount Stickers,Kaggle,1896
107252,06/04/2013,Norway,Discount Stickers,Kaggle Tiers,1422
107253,06/04/2013,Norway,Discount Stickers,Kerneler,690
107254,06/04/2013,Norway,Discount Stickers,Kerneler Dark Mode,1206
107255,06/04/2013,Norway,Stickers for Less,Holographic Goose,515
107256,06/04/2013,Norway,Stickers for Less,Kaggle,3960
107257,06/04/2013,Norway,Stickers for Less,Kaggle Tiers,3074
107258,06/04/2013,Norway,Stickers for Less,Kerneler,1361
107259,06/04/2013,Norway,Stickers for Less,Kerneler Dark Mode,2211
107260,06/04/2013,Norway,Premium Sticker Mart,Holographic Goose,600
107261,06/04/2013,Norway,Premium Sticker Mart,Kaggle,4664
107262,06/04/2013,Norway,Premium Sticker Mart,Kaggle Tiers,3652
107263,06/04/2013,Norway,Premium Sticker Mart,Kerneler,1589
107264,06/04/2013,Norway,Premium Sticker Mart,Kerneler Dark Mode,2655
107265,06/04/2013,Singapore,Discount Stickers,Holographic Goose,123
107266,06/04/2013,Singapore,Discount Stickers,Kaggle,909
107267,06/04/2013,Singapore,Discount Stickers,Kaggle Tiers,732
107268,06/04/2013,Singapore,Discount Stickers,Kerneler,306
107269,06/04/2013,Singapore,Discount Stickers,Kerneler Dark Mode,521
107270,06/04/2013,Singapore,Stickers for Less,Holographic Goose,232
107271,06/04/2013,Singapore,Stickers for Less,Kaggle,1750
107272,06/04/2013,Singapore,Stickers for Less,Kaggle Tiers,1468
107273,06/04/2013,Singapore,Stickers for Less,Kerneler,648
107274,06/04/2013,Singapore,Stickers for Less,Kerneler Dark Mode,1126
107275,06/04/2013,Singapore,Premium Sticker Mart,Holographic Goose,300
107276,06/04/2013,Singapore,Premium Sticker Mart,Kaggle,1992
107277,06/04/2013,Singapore,Premium Sticker Mart,Kaggle Tiers,1668
107278,06/04/2013,Singapore,Premium Sticker Mart,Kerneler,759
107279,06/04/2013,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1336
107280,07/04/2013,Canada,Discount Stickers,Holographic Goose,
107281,07/04/2013,Canada,Discount Stickers,Kaggle,950
107282,07/04/2013,Canada,Discount Stickers,Kaggle Tiers,693
107283,07/04/2013,Canada,Discount Stickers,Kerneler,315
107284,07/04/2013,Canada,Discount Stickers,Kerneler Dark Mode,551
107285,07/04/2013,Canada,Stickers for Less,Holographic Goose,276
107286,07/04/2013,Canada,Stickers for Less,Kaggle,1838
107287,07/04/2013,Canada,Stickers for Less,Kaggle Tiers,1456
107288,07/04/2013,Canada,Stickers for Less,Kerneler,680
107289,07/04/2013,Canada,Stickers for Less,Kerneler Dark Mode,1169
107290,07/04/2013,Canada,Premium Sticker Mart,Holographic Goose,301
107291,07/04/2013,Canada,Premium Sticker Mart,Kaggle,2119
107292,07/04/2013,Canada,Premium Sticker Mart,Kaggle Tiers,1596
107293,07/04/2013,Canada,Premium Sticker Mart,Kerneler,795
107294,07/04/2013,Canada,Premium Sticker Mart,Kerneler Dark Mode,1329
107295,07/04/2013,Finland,Discount Stickers,Holographic Goose,115
107296,07/04/2013,Finland,Discount Stickers,Kaggle,901
107297,07/04/2013,Finland,Discount Stickers,Kaggle Tiers,677
107298,07/04/2013,Finland,Discount Stickers,Kerneler,333
107299,07/04/2013,Finland,Discount Stickers,Kerneler Dark Mode,594
107300,07/04/2013,Finland,Stickers for Less,Holographic Goose,259
107301,07/04/2013,Finland,Stickers for Less,Kaggle,1843
107302,07/04/2013,Finland,Stickers for Less,Kaggle Tiers,1476
107303,07/04/2013,Finland,Stickers for Less,Kerneler,701
107304,07/04/2013,Finland,Stickers for Less,Kerneler Dark Mode,1084
107305,07/04/2013,Finland,Premium Sticker Mart,Holographic Goose,297
107306,07/04/2013,Finland,Premium Sticker Mart,Kaggle,2257
107307,07/04/2013,Finland,Premium Sticker Mart,Kaggle Tiers,1833
107308,07/04/2013,Finland,Premium Sticker Mart,Kerneler,803
107309,07/04/2013,Finland,Premium Sticker Mart,Kerneler Dark Mode,1326
107310,07/04/2013,Italy,Discount Stickers,Holographic Goose,86
107311,07/04/2013,Italy,Discount Stickers,Kaggle,643
107312,07/04/2013,Italy,Discount Stickers,Kaggle Tiers,469
107313,07/04/2013,Italy,Discount Stickers,Kerneler,239
107314,07/04/2013,Italy,Discount Stickers,Kerneler Dark Mode,394
107315,07/04/2013,Italy,Stickers for Less,Holographic Goose,172
107316,07/04/2013,Italy,Stickers for Less,Kaggle,1278
107317,07/04/2013,Italy,Stickers for Less,Kaggle Tiers,1021
107318,07/04/2013,Italy,Stickers for Less,Kerneler,488
107319,07/04/2013,Italy,Stickers for Less,Kerneler Dark Mode,862
107320,07/04/2013,Italy,Premium Sticker Mart,Holographic Goose,199
107321,07/04/2013,Italy,Premium Sticker Mart,Kaggle,1680
107322,07/04/2013,Italy,Premium Sticker Mart,Kaggle Tiers,1292
107323,07/04/2013,Italy,Premium Sticker Mart,Kerneler,622
107324,07/04/2013,Italy,Premium Sticker Mart,Kerneler Dark Mode,972
107325,07/04/2013,Kenya,Discount Stickers,Holographic Goose,
107326,07/04/2013,Kenya,Discount Stickers,Kaggle,21
107327,07/04/2013,Kenya,Discount Stickers,Kaggle Tiers,17
107328,07/04/2013,Kenya,Discount Stickers,Kerneler,8
107329,07/04/2013,Kenya,Discount Stickers,Kerneler Dark Mode,14
107330,07/04/2013,Kenya,Stickers for Less,Holographic Goose,5
107331,07/04/2013,Kenya,Stickers for Less,Kaggle,49
107332,07/04/2013,Kenya,Stickers for Less,Kaggle Tiers,33
107333,07/04/2013,Kenya,Stickers for Less,Kerneler,15
107334,07/04/2013,Kenya,Stickers for Less,Kerneler Dark Mode,27
107335,07/04/2013,Kenya,Premium Sticker Mart,Holographic Goose,7
107336,07/04/2013,Kenya,Premium Sticker Mart,Kaggle,49
107337,07/04/2013,Kenya,Premium Sticker Mart,Kaggle Tiers,42
107338,07/04/2013,Kenya,Premium Sticker Mart,Kerneler,19
107339,07/04/2013,Kenya,Premium Sticker Mart,Kerneler Dark Mode,32
107340,07/04/2013,Norway,Discount Stickers,Holographic Goose,257
107341,07/04/2013,Norway,Discount Stickers,Kaggle,1861
107342,07/04/2013,Norway,Discount Stickers,Kaggle Tiers,1562
107343,07/04/2013,Norway,Discount Stickers,Kerneler,739
107344,07/04/2013,Norway,Discount Stickers,Kerneler Dark Mode,1212
107345,07/04/2013,Norway,Stickers for Less,Holographic Goose,532
107346,07/04/2013,Norway,Stickers for Less,Kaggle,4143
107347,07/04/2013,Norway,Stickers for Less,Kaggle Tiers,3080
107348,07/04/2013,Norway,Stickers for Less,Kerneler,1468
107349,07/04/2013,Norway,Stickers for Less,Kerneler Dark Mode,2462
107350,07/04/2013,Norway,Premium Sticker Mart,Holographic Goose,630
107351,07/04/2013,Norway,Premium Sticker Mart,Kaggle,4378
107352,07/04/2013,Norway,Premium Sticker Mart,Kaggle Tiers,3377
107353,07/04/2013,Norway,Premium Sticker Mart,Kerneler,1726
107354,07/04/2013,Norway,Premium Sticker Mart,Kerneler Dark Mode,2941
107355,07/04/2013,Singapore,Discount Stickers,Holographic Goose,125
107356,07/04/2013,Singapore,Discount Stickers,Kaggle,939
107357,07/04/2013,Singapore,Discount Stickers,Kaggle Tiers,744
107358,07/04/2013,Singapore,Discount Stickers,Kerneler,389
107359,07/04/2013,Singapore,Discount Stickers,Kerneler Dark Mode,606
107360,07/04/2013,Singapore,Stickers for Less,Holographic Goose,281
107361,07/04/2013,Singapore,Stickers for Less,Kaggle,2075
107362,07/04/2013,Singapore,Stickers for Less,Kaggle Tiers,1499
107363,07/04/2013,Singapore,Stickers for Less,Kerneler,772
107364,07/04/2013,Singapore,Stickers for Less,Kerneler Dark Mode,1254
107365,07/04/2013,Singapore,Premium Sticker Mart,Holographic Goose,315
107366,07/04/2013,Singapore,Premium Sticker Mart,Kaggle,2512
107367,07/04/2013,Singapore,Premium Sticker Mart,Kaggle Tiers,1737
107368,07/04/2013,Singapore,Premium Sticker Mart,Kerneler,907
107369,07/04/2013,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1562
107370,08/04/2013,Canada,Discount Stickers,Holographic Goose,
107371,08/04/2013,Canada,Discount Stickers,Kaggle,766
107372,08/04/2013,Canada,Discount Stickers,Kaggle Tiers,518
107373,08/04/2013,Canada,Discount Stickers,Kerneler,272
107374,08/04/2013,Canada,Discount Stickers,Kerneler Dark Mode,441
107375,08/04/2013,Canada,Stickers for Less,Holographic Goose,
107376,08/04/2013,Canada,Stickers for Less,Kaggle,1583
107377,08/04/2013,Canada,Stickers for Less,Kaggle Tiers,1245
107378,08/04/2013,Canada,Stickers for Less,Kerneler,526
107379,08/04/2013,Canada,Stickers for Less,Kerneler Dark Mode,791
107380,08/04/2013,Canada,Premium Sticker Mart,Holographic Goose,228
107381,08/04/2013,Canada,Premium Sticker Mart,Kaggle,1731
107382,08/04/2013,Canada,Premium Sticker Mart,Kaggle Tiers,1346
107383,08/04/2013,Canada,Premium Sticker Mart,Kerneler,625
107384,08/04/2013,Canada,Premium Sticker Mart,Kerneler Dark Mode,1126
107385,08/04/2013,Finland,Discount Stickers,Holographic Goose,93
107386,08/04/2013,Finland,Discount Stickers,Kaggle,733
107387,08/04/2013,Finland,Discount Stickers,Kaggle Tiers,542
107388,08/04/2013,Finland,Discount Stickers,Kerneler,264
107389,08/04/2013,Finland,Discount Stickers,Kerneler Dark Mode,481
107390,08/04/2013,Finland,Stickers for Less,Holographic Goose,215
107391,08/04/2013,Finland,Stickers for Less,Kaggle,1368
107392,08/04/2013,Finland,Stickers for Less,Kaggle Tiers,1100
107393,08/04/2013,Finland,Stickers for Less,Kerneler,576
107394,08/04/2013,Finland,Stickers for Less,Kerneler Dark Mode,940
107395,08/04/2013,Finland,Premium Sticker Mart,Holographic Goose,247
107396,08/04/2013,Finland,Premium Sticker Mart,Kaggle,1611
107397,08/04/2013,Finland,Premium Sticker Mart,Kaggle Tiers,1273
107398,08/04/2013,Finland,Premium Sticker Mart,Kerneler,680
107399,08/04/2013,Finland,Premium Sticker Mart,Kerneler Dark Mode,1177
107400,08/04/2013,Italy,Discount Stickers,Holographic Goose,72
107401,08/04/2013,Italy,Discount Stickers,Kaggle,512
107402,08/04/2013,Italy,Discount Stickers,Kaggle Tiers,374
107403,08/04/2013,Italy,Discount Stickers,Kerneler,196
107404,08/04/2013,Italy,Discount Stickers,Kerneler Dark Mode,325
107405,08/04/2013,Italy,Stickers for Less,Holographic Goose,135
107406,08/04/2013,Italy,Stickers for Less,Kaggle,1129
107407,08/04/2013,Italy,Stickers for Less,Kaggle Tiers,811
107408,08/04/2013,Italy,Stickers for Less,Kerneler,404
107409,08/04/2013,Italy,Stickers for Less,Kerneler Dark Mode,679
107410,08/04/2013,Italy,Premium Sticker Mart,Holographic Goose,179
107411,08/04/2013,Italy,Premium Sticker Mart,Kaggle,1269
107412,08/04/2013,Italy,Premium Sticker Mart,Kaggle Tiers,907
107413,08/04/2013,Italy,Premium Sticker Mart,Kerneler,458
107414,08/04/2013,Italy,Premium Sticker Mart,Kerneler Dark Mode,797
107415,08/04/2013,Kenya,Discount Stickers,Holographic Goose,
107416,08/04/2013,Kenya,Discount Stickers,Kaggle,18
107417,08/04/2013,Kenya,Discount Stickers,Kaggle Tiers,13
107418,08/04/2013,Kenya,Discount Stickers,Kerneler,6
107419,08/04/2013,Kenya,Discount Stickers,Kerneler Dark Mode,10
107420,08/04/2013,Kenya,Stickers for Less,Holographic Goose,
107421,08/04/2013,Kenya,Stickers for Less,Kaggle,35
107422,08/04/2013,Kenya,Stickers for Less,Kaggle Tiers,26
107423,08/04/2013,Kenya,Stickers for Less,Kerneler,11
107424,08/04/2013,Kenya,Stickers for Less,Kerneler Dark Mode,20
107425,08/04/2013,Kenya,Premium Sticker Mart,Holographic Goose,5
107426,08/04/2013,Kenya,Premium Sticker Mart,Kaggle,43
107427,08/04/2013,Kenya,Premium Sticker Mart,Kaggle Tiers,32
107428,08/04/2013,Kenya,Premium Sticker Mart,Kerneler,14
107429,08/04/2013,Kenya,Premium Sticker Mart,Kerneler Dark Mode,28
107430,08/04/2013,Norway,Discount Stickers,Holographic Goose,192
107431,08/04/2013,Norway,Discount Stickers,Kaggle,1541
107432,08/04/2013,Norway,Discount Stickers,Kaggle Tiers,1237
107433,08/04/2013,Norway,Discount Stickers,Kerneler,560
107434,08/04/2013,Norway,Discount Stickers,Kerneler Dark Mode,901
107435,08/04/2013,Norway,Stickers for Less,Holographic Goose,392
107436,08/04/2013,Norway,Stickers for Less,Kaggle,3092
107437,08/04/2013,Norway,Stickers for Less,Kaggle Tiers,2414
107438,08/04/2013,Norway,Stickers for Less,Kerneler,1089
107439,08/04/2013,Norway,Stickers for Less,Kerneler Dark Mode,1963
107440,08/04/2013,Norway,Premium Sticker Mart,Holographic Goose,457
107441,08/04/2013,Norway,Premium Sticker Mart,Kaggle,3783
107442,08/04/2013,Norway,Premium Sticker Mart,Kaggle Tiers,2669
107443,08/04/2013,Norway,Premium Sticker Mart,Kerneler,1367
107444,08/04/2013,Norway,Premium Sticker Mart,Kerneler Dark Mode,2205
107445,08/04/2013,Singapore,Discount Stickers,Holographic Goose,113
107446,08/04/2013,Singapore,Discount Stickers,Kaggle,770
107447,08/04/2013,Singapore,Discount Stickers,Kaggle Tiers,592
107448,08/04/2013,Singapore,Discount Stickers,Kerneler,308
107449,08/04/2013,Singapore,Discount Stickers,Kerneler Dark Mode,456
107450,08/04/2013,Singapore,Stickers for Less,Holographic Goose,213
107451,08/04/2013,Singapore,Stickers for Less,Kaggle,1616
107452,08/04/2013,Singapore,Stickers for Less,Kaggle Tiers,1272
107453,08/04/2013,Singapore,Stickers for Less,Kerneler,560
107454,08/04/2013,Singapore,Stickers for Less,Kerneler Dark Mode,1036
107455,08/04/2013,Singapore,Premium Sticker Mart,Holographic Goose,278
107456,08/04/2013,Singapore,Premium Sticker Mart,Kaggle,1942
107457,08/04/2013,Singapore,Premium Sticker Mart,Kaggle Tiers,1514
107458,08/04/2013,Singapore,Premium Sticker Mart,Kerneler,624
107459,08/04/2013,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1151
107460,09/04/2013,Canada,Discount Stickers,Holographic Goose,
107461,09/04/2013,Canada,Discount Stickers,Kaggle,729
107462,09/04/2013,Canada,Discount Stickers,Kaggle Tiers,548
107463,09/04/2013,Canada,Discount Stickers,Kerneler,276
107464,09/04/2013,Canada,Discount Stickers,Kerneler Dark Mode,434
107465,09/04/2013,Canada,Stickers for Less,Holographic Goose,211
107466,09/04/2013,Canada,Stickers for Less,Kaggle,1521
107467,09/04/2013,Canada,Stickers for Less,Kaggle Tiers,1142
107468,09/04/2013,Canada,Stickers for Less,Kerneler,544
107469,09/04/2013,Canada,Stickers for Less,Kerneler Dark Mode,841
107470,09/04/2013,Canada,Premium Sticker Mart,Holographic Goose,230
107471,09/04/2013,Canada,Premium Sticker Mart,Kaggle,1735
107472,09/04/2013,Canada,Premium Sticker Mart,Kaggle Tiers,1271
107473,09/04/2013,Canada,Premium Sticker Mart,Kerneler,615
107474,09/04/2013,Canada,Premium Sticker Mart,Kerneler Dark Mode,1083
107475,09/04/2013,Finland,Discount Stickers,Holographic Goose,93
107476,09/04/2013,Finland,Discount Stickers,Kaggle,724
107477,09/04/2013,Finland,Discount Stickers,Kaggle Tiers,614
107478,09/04/2013,Finland,Discount Stickers,Kerneler,278
107479,09/04/2013,Finland,Discount Stickers,Kerneler Dark Mode,419
107480,09/04/2013,Finland,Stickers for Less,Holographic Goose,207
107481,09/04/2013,Finland,Stickers for Less,Kaggle,1441
107482,09/04/2013,Finland,Stickers for Less,Kaggle Tiers,1118
107483,09/04/2013,Finland,Stickers for Less,Kerneler,542
107484,09/04/2013,Finland,Stickers for Less,Kerneler Dark Mode,939
107485,09/04/2013,Finland,Premium Sticker Mart,Holographic Goose,230
107486,09/04/2013,Finland,Premium Sticker Mart,Kaggle,1689
107487,09/04/2013,Finland,Premium Sticker Mart,Kaggle Tiers,1157
107488,09/04/2013,Finland,Premium Sticker Mart,Kerneler,615
107489,09/04/2013,Finland,Premium Sticker Mart,Kerneler Dark Mode,847
107490,09/04/2013,Italy,Discount Stickers,Holographic Goose,62
107491,09/04/2013,Italy,Discount Stickers,Kaggle,534
107492,09/04/2013,Italy,Discount Stickers,Kaggle Tiers,425
107493,09/04/2013,Italy,Discount Stickers,Kerneler,170
107494,09/04/2013,Italy,Discount Stickers,Kerneler Dark Mode,288
107495,09/04/2013,Italy,Stickers for Less,Holographic Goose,130
107496,09/04/2013,Italy,Stickers for Less,Kaggle,1059
107497,09/04/2013,Italy,Stickers for Less,Kaggle Tiers,862
107498,09/04/2013,Italy,Stickers for Less,Kerneler,415
107499,09/04/2013,Italy,Stickers for Less,Kerneler Dark Mode,654
107500,09/04/2013,Italy,Premium Sticker Mart,Holographic Goose,163
107501,09/04/2013,Italy,Premium Sticker Mart,Kaggle,1221
107502,09/04/2013,Italy,Premium Sticker Mart,Kaggle Tiers,846
107503,09/04/2013,Italy,Premium Sticker Mart,Kerneler,448
107504,09/04/2013,Italy,Premium Sticker Mart,Kerneler Dark Mode,751
107505,09/04/2013,Kenya,Discount Stickers,Holographic Goose,
107506,09/04/2013,Kenya,Discount Stickers,Kaggle,17
107507,09/04/2013,Kenya,Discount Stickers,Kaggle Tiers,13
107508,09/04/2013,Kenya,Discount Stickers,Kerneler,6
107509,09/04/2013,Kenya,Discount Stickers,Kerneler Dark Mode,10
107510,09/04/2013,Kenya,Stickers for Less,Holographic Goose,
107511,09/04/2013,Kenya,Stickers for Less,Kaggle,34
107512,09/04/2013,Kenya,Stickers for Less,Kaggle Tiers,27
107513,09/04/2013,Kenya,Stickers for Less,Kerneler,12
107514,09/04/2013,Kenya,Stickers for Less,Kerneler Dark Mode,23
107515,09/04/2013,Kenya,Premium Sticker Mart,Holographic Goose,5
107516,09/04/2013,Kenya,Premium Sticker Mart,Kaggle,39
107517,09/04/2013,Kenya,Premium Sticker Mart,Kaggle Tiers,31
107518,09/04/2013,Kenya,Premium Sticker Mart,Kerneler,13
107519,09/04/2013,Kenya,Premium Sticker Mart,Kerneler Dark Mode,23
107520,09/04/2013,Norway,Discount Stickers,Holographic Goose,190
107521,09/04/2013,Norway,Discount Stickers,Kaggle,1479
107522,09/04/2013,Norway,Discount Stickers,Kaggle Tiers,1136
107523,09/04/2013,Norway,Discount Stickers,Kerneler,522
107524,09/04/2013,Norway,Discount Stickers,Kerneler Dark Mode,896
107525,09/04/2013,Norway,Stickers for Less,Holographic Goose,379
107526,09/04/2013,Norway,Stickers for Less,Kaggle,2698
107527,09/04/2013,Norway,Stickers for Less,Kaggle Tiers,2396
107528,09/04/2013,Norway,Stickers for Less,Kerneler,1051
107529,09/04/2013,Norway,Stickers for Less,Kerneler Dark Mode,1899
107530,09/04/2013,Norway,Premium Sticker Mart,Holographic Goose,465
107531,09/04/2013,Norway,Premium Sticker Mart,Kaggle,3342
107532,09/04/2013,Norway,Premium Sticker Mart,Kaggle Tiers,2812
107533,09/04/2013,Norway,Premium Sticker Mart,Kerneler,1338
107534,09/04/2013,Norway,Premium Sticker Mart,Kerneler Dark Mode,2270
107535,09/04/2013,Singapore,Discount Stickers,Holographic Goose,100
107536,09/04/2013,Singapore,Discount Stickers,Kaggle,898
107537,09/04/2013,Singapore,Discount Stickers,Kaggle Tiers,574
107538,09/04/2013,Singapore,Discount Stickers,Kerneler,297
